"","ID","Release_number","interview_id","State","Family_comp_change","family_identifier","Year","head_age","head_sex","wife_age","num_child","age_youngest_child","head_marital_status","life_satisfaction","hd_employ_status","hd_occ","hd_ind","hd_hrs_work_per_week","hd_wtr_unemployed","wtr_wf","wf_occ","wf_ind","wf_wtr_unemployed","hd_housework_hrs","wf_housework_hrs","hd_wage","wf_wage","hd_health","hd_weight","hd_height","wf_health","wf_weight","wf_height","wf_race","wf_wtr_hs","wf_wtr_college","wf_highest_yr_complete","wf_religion","hd_race","hd_wtr_hs","hd_wtr_college","hd_highest_yr_complete","hd_religion","hd_change_in_marital_status","hd_edu","wf_edu"
"10333",10333,5,4052,9,0,2603,2011,25,1,26,0,0,1,1,1,470,479,0,5,1,526,788,5,15,0,58000,38000,1,155,8,2,135,8,1,1,1,4,8,7,1,1,2,1,14,16,1
"10334",10334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10335",10335,5,4491,37,0,2607,2011,63,1,57,1,17,1,2,1,56,957,0,5,1,0,0,5,40,10,67000,0,2,140,7,2,165,4,1,1,1,5,8,1,1,1,4,8,16,17,1
"10336",10336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10337",10337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10338",10338,5,4681,4,0,2608,2011,47,1,47,0,0,1,1,1,962,538,0,5,1,0,0,5,0,5,19000,0,3,195,1,5,145,3,7,1,5,0,1,7,1,5,0,1,12,12,1
"10339",10339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10340",10340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10341",10341,5,343,4,4,2608,2011,27,1,25,1,2,2,3,1,762,77,0,5,1,360,817,5,21,5,25090,10086,2,150,7,3,157,4,7,1,5,0,1,7,3,5,0,1,11,12,5
"10342",10342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10343",10343,5,392,4,0,2610,2011,71,1,0,0,0,3,2,4,0,0,0,5,2,0,0,0,0,20,0,0,3,260,4,0,0,0,0,0,0,0,0,1,1,1,1,0,13,0,2
"10344",10344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10345",10345,5,1181,4,0,2610,2011,48,1,46,2,12,1,2,3,484,629,0,1,1,80,707,5,8,8,65000,55000,2,200,0,2,120,3,1,1,1,4,8,1,1,1,4,8,16,16,1
"10346",10346,5,788,4,0,2610,2011,30,1,32,1,16,1,2,1,722,489,0,5,1,542,467,5,10,2,33000,23000,2,300,4,3,998,6,1,2,1,0,8,1,1,1,2,8,14,12,1
"10347",10347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10348",10348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10349",10349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10350",10350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10351",10351,5,943,4,0,2610,2011,56,1,51,0,0,1,2,1,526,398,0,5,1,0,0,5,15,0,53083,0,2,240,2,3,176,9,1,1,1,2,8,1,1,1,4,8,16,14,1
"10352",10352,5,1362,4,4,2610,2011,28,1,28,1,1,1,1,1,732,888,0,5,1,232,786,5,21,25,0,180,1,220,11,1,140,6,1,1,1,4,8,1,1,5,0,8,12,16,5
"10353",10353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10354",10354,5,768,4,0,2611,2011,59,1,57,0,0,1,3,5,0,0,0,5,1,0,0,5,14,7,0,0,3,260,11,2,155,7,7,0,0,0,1,3,1,1,2,8,14,12,1
"10355",10355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10356",10356,5,132,4,1,2611,2011,37,1,0,1,5,4,3,1,552,617,0,1,2,0,0,0,0,15,25800,0,1,280,11,0,0,0,0,0,0,0,0,1,1,1,3,8,15,0,2
"10357",10357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10358",10358,5,4572,4,2,2611,2011,33,1,0,1,2,5,3,1,11,786,0,5,2,0,0,0,0,8,89000,0,3,260,7,0,0,0,0,0,0,0,0,1,1,1,2,8,14,0,3
"10359",10359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10360",10360,5,2746,4,0,2611,2011,27,1,0,0,0,2,2,1,423,819,0,5,2,0,0,0,0,1,16500,0,1,155,7,0,0,0,0,0,0,0,0,1,1,1,0,0,12,0,2
"10361",10361,5,690,4,1,2611,2011,58,1,57,2,11,1,2,1,255,729,0,5,1,0,0,5,40,20,44000,0,2,180,7,3,190,4,1,1,5,0,8,1,1,1,0,8,12,12,1
"10362",10362,5,1481,4,0,2611,2011,39,1,36,3,11,1,2,1,701,786,0,5,1,512,497,5,15,5,58000,41000,2,204,1,2,145,2,1,1,1,0,8,1,1,1,2,8,14,12,1
"10363",10363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10364",10364,5,5625,4,1,2611,2011,38,1,39,6,2,1,2,6,0,0,0,5,1,200,786,5,20,30,0,14400,3,260,2,3,160,2,1,1,1,5,8,1,3,5,0,8,11,17,1
"10365",10365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10366",10366,5,1465,4,0,2611,2011,38,1,30,2,7,1,5,1,784,117,0,5,1,0,0,1,25,0,43000,0,3,238,11,2,136,2,1,1,1,2,8,1,1,5,0,8,12,14,1
"10367",10367,5,3132,4,0,2611,2011,47,1,57,0,0,1,2,1,14,199,0,5,1,14,199,5,20,0,85000,55000,3,200,8,3,170,2,1,3,5,0,8,9,1,1,1,99,13,11,1
"10368",10368,5,2299,4,0,2611,2011,37,1,33,2,2,1,3,1,913,117,0,5,1,95,788,5,10,20,48000,29316,2,185,8,3,180,6,1,1,1,2,1,2,2,5,0,0,11,14,1
"10369",10369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10370",10370,5,1746,35,0,2613,2011,49,2,0,0,0,4,2,1,72,866,0,5,3,0,0,0,0,28,30000,0,3,112,11,0,0,0,0,0,0,0,0,3,1,1,1,8,13,0,2
"10371",10371,5,861,35,1,2613,2011,23,1,0,2,1,2,2,1,421,777,0,5,2,0,0,0,0,25,26000,0,1,170,9,0,0,0,0,0,0,0,0,1,2,5,0,8,11,0,5
"10372",10372,5,1635,35,5,2613,2011,21,2,0,0,0,2,3,1,405,868,0,1,3,0,0,0,0,5,7088,0,2,110,3,0,0,0,0,0,0,0,0,3,1,5,0,8,12,0,8
"10373",10373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10374",10374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10375",10375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10376",10376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10377",10377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10378",10378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10379",10379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10380",10380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10381",10381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10382",10382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10383",10383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10384",10384,5,2516,46,0,2614,2011,64,1,63,0,0,1,1,1,22,77,0,5,1,0,0,5,40,2,60000,0,3,185,10,1,145,9,1,1,5,0,8,1,1,5,0,8,12,12,1
"10385",10385,5,2127,46,0,2614,2011,37,1,36,3,4,1,2,1,620,77,0,5,1,0,0,5,30,1,72429,0,1,210,3,1,200,7,1,1,1,1,8,1,1,5,0,8,12,13,1
"10386",10386,5,3182,46,0,2614,2011,36,1,35,3,5,1,2,3,632,77,0,1,1,413,868,5,20,10,48080,1350,2,207,3,2,170,8,1,1,5,0,8,1,1,5,0,8,12,12,1
"10387",10387,5,3266,46,1,2614,2011,33,1,29,2,1,1,2,1,620,77,0,5,1,313,819,5,28,3,0,10000,2,238,2,2,185,9,1,1,1,2,8,1,1,5,0,8,12,14,1
"10388",10388,5,3524,46,0,2614,2011,30,1,32,3,2,1,1,1,60,77,0,5,1,362,809,5,40,10,83015,10660,1,210,2,1,145,7,1,1,1,4,8,1,1,1,3,8,15,16,1
"10389",10389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10390",10390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10391",10391,5,1297,46,0,2615,2011,62,1,56,0,0,1,1,1,43,877,0,5,1,512,877,5,20,2,92000,0,2,175,10,2,130,6,3,1,5,0,8,1,1,5,0,8,12,12,1
"10392",10392,5,1545,46,0,2615,2011,60,1,63,0,0,1,2,1,21,18,0,5,1,0,0,5,24,0,0,0,2,190,10,2,160,5,1,0,0,0,8,1,1,5,0,8,12,11,1
"10393",10393,5,26,46,0,2615,2011,59,1,55,0,0,1,2,1,913,617,0,5,1,570,77,5,20,2,60000,700,2,180,11,2,150,6,1,2,5,0,8,1,1,5,0,8,12,11,1
"10394",10394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10395",10395,5,116,46,0,2615,2011,64,1,58,0,0,1,2,4,0,0,0,5,1,350,827,5,7,1,0,36000,2,182,0,2,148,6,1,1,5,0,8,1,1,5,0,8,12,12,1
"10396",10396,5,445,46,0,2615,2011,38,1,36,0,0,1,2,1,470,487,0,5,1,232,786,5,18,6,84200,19200,2,260,4,3,220,9,1,1,1,4,8,1,1,1,4,8,16,16,1
"10397",10397,5,1436,46,0,2615,2011,40,1,41,3,9,1,2,1,560,319,0,5,1,582,759,5,40,20,9999999,0,1,180,8,2,112,6,1,1,1,4,8,1,1,1,4,8,16,16,1
"10398",10398,5,1343,46,1,2615,2011,36,1,34,2,1,1,2,1,20,18,0,5,1,770,199,5,40,5,32000,6000,3,210,11,2,200,0,1,0,0,0,8,1,1,5,0,8,12,12,1
"10399",10399,5,1949,46,0,2615,2011,38,1,37,3,5,1,2,1,485,457,0,5,1,442,859,5,40,10,47700,360,2,230,2,2,150,6,1,1,1,4,8,1,1,1,2,8,14,16,1
"10400",10400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10401",10401,5,207,46,1,2615,2011,35,1,29,3,1,1,2,1,420,856,0,5,1,350,809,5,25,15,48000,14000,2,260,3,1,160,11,1,1,5,0,8,1,1,1,2,8,14,12,1
"10402",10402,5,4356,46,0,2615,2011,34,1,38,5,4,1,2,1,600,27,0,5,1,460,847,5,25,5,0,7500,1,165,2,1,135,8,1,1,5,0,8,1,1,5,0,8,12,12,1
"10403",10403,5,1245,46,0,2615,2011,34,1,33,2,4,1,2,1,20,18,0,5,1,490,569,5,21,2,42900,800,2,225,1,3,999,3,1,1,1,2,8,1,1,1,4,8,16,14,1
"10404",10404,5,704,46,1,2615,2011,32,1,31,1,1,1,2,1,770,887,0,5,1,196,746,5,15,15,36000,42000,1,250,1,1,190,10,1,1,1,4,8,1,1,1,2,8,14,16,1
"10405",10405,5,4392,46,2,2615,2011,29,1,0,2,2,4,2,1,190,29,0,5,2,0,0,0,0,2,108000,0,1,210,6,0,0,0,0,0,0,0,0,1,1,1,1,8,13,0,3
"10406",10406,5,1745,21,1,2615,2011,29,1,29,1,1,1,2,3,962,638,0,1,1,201,948,5,2,15,7000,50000,1,210,0,1,140,8,1,1,1,2,8,1,1,1,4,8,16,14,1
"10407",10407,5,1141,4,0,2615,2011,28,2,0,0,0,2,2,1,403,868,0,1,3,0,0,0,0,15,30000,0,1,210,10,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,2
"10408",10408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10409",10409,5,2815,46,5,2615,2011,25,1,21,0,0,1,3,1,605,18,0,5,1,405,539,5,7,1,30000,15000,3,280,3,3,999,10,1,1,5,0,8,1,1,1,2,8,14,12,8
"10410",10410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10411",10411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10412",10412,5,1112,46,1,2615,2011,60,2,0,0,0,3,3,1,313,827,0,5,3,0,0,0,0,10,78000,0,3,210,6,0,0,0,0,0,0,0,0,1,1,1,2,8,14,0,2
"10413",10413,5,1478,46,1,2615,2011,57,1,55,0,0,1,2,1,20,18,0,5,1,0,0,5,25,0,40000,0,1,200,11,2,200,6,1,1,5,0,8,1,1,5,0,8,12,12,1
"10414",10414,5,1306,4,0,2615,2011,31,1,30,4,2,1,1,1,981,969,0,5,1,0,0,5,60,1,70000,0,1,195,0,1,130,7,1,1,5,0,8,1,1,5,0,8,12,12,1
"10415",10415,5,553,46,0,2615,2011,36,1,36,0,0,1,2,1,53,17,0,5,1,492,707,5,2,1,40000,50000,1,165,11,1,125,7,1,1,1,4,8,1,1,1,4,8,16,16,1
"10416",10416,5,976,46,0,2615,2011,32,1,32,3,2,1,2,1,481,699,0,5,1,254,786,5,15,3,104312,3000,1,255,6,1,170,10,1,1,1,4,8,1,1,1,4,8,16,16,1
"10417",10417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10418",10418,5,1806,46,0,2618,2011,67,1,66,0,0,1,1,1,22,77,0,5,1,0,0,5,20,5,130000,0,2,160,10,2,145,4,1,1,5,0,8,1,1,5,0,8,12,12,1
"10419",10419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10420",10420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10421",10421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10422",10422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10423",10423,5,2229,46,0,2618,2011,45,1,45,3,10,1,2,1,470,497,0,5,1,0,0,5,28,4,48000,0,2,180,2,2,120,3,1,1,5,0,8,1,1,5,0,8,12,12,1
"10424",10424,5,1818,46,0,2618,2011,49,1,43,8,2,1,3,1,232,786,0,5,1,210,727,5,30,40,4500,242000,2,220,2,2,112,4,1,1,1,5,8,1,1,1,5,8,17,17,1
"10425",10425,5,1463,46,0,2618,2011,42,1,39,4,7,1,2,1,605,17,0,5,1,0,0,5,12,2,54000,0,3,175,7,3,230,1,1,1,5,0,8,1,3,5,0,8,11,12,1
"10426",10426,5,2287,46,0,2618,2011,41,1,41,1,15,1,2,1,16,617,0,5,1,22,77,5,10,4,5500,0,3,210,2,3,160,2,1,1,1,3,8,1,1,1,3,8,15,15,1
"10427",10427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10428",10428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10429",10429,5,240,20,0,2621,2011,57,1,0,0,0,4,3,1,913,18,0,5,2,0,0,0,0,11,40000,0,3,160,11,0,0,0,0,0,0,0,0,1,1,5,0,8,12,0,2
"10430",10430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10431",10431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10432",10432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10433",10433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10434",10434,5,1469,37,0,2621,2011,64,1,62,1,3,1,2,1,204,916,0,5,1,0,0,5,20,10,9999998,0,2,210,9,2,133,4,1,1,1,2,8,1,1,1,4,8,16,14,1
"10435",10435,5,5274,20,0,2621,2011,47,2,0,0,0,4,2,1,360,817,0,1,3,0,0,0,0,10,45000,0,3,225,3,0,0,0,0,0,0,0,0,1,1,1,1,0,13,0,2
"10436",10436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10437",10437,5,1586,37,0,2621,2011,42,1,32,5,5,1,2,1,500,759,0,5,1,481,699,5,20,1,70000,40000,2,220,10,2,140,2,1,1,5,0,8,1,1,1,2,0,14,12,1
"10438",10438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10439",10439,5,8880,0,0,2625,2011,35,1,32,1,3,1,2,1,981,969,0,5,1,146,959,1,2,2,80000,4000,1,215,2,1,125,8,1,1,1,5,1,1,1,1,5,1,17,17,1
"10440",10440,5,7493,31,1,2625,2011,30,2,0,0,0,2,2,1,570,819,0,5,3,0,0,0,0,2,70000,0,2,155,8,0,0,0,0,0,0,0,0,1,1,1,5,0,17,0,5
"10441",10441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10442",10442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10443",10443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10444",10444,5,3441,20,0,2628,2011,79,1,76,0,0,1,2,1,14,319,0,5,1,0,0,5,14,20,340000,0,2,200,10,3,155,4,1,1,1,5,2,1,1,1,5,1,17,17,1
"10445",10445,5,5377,20,0,2628,2011,52,1,0,1,17,4,3,1,14,319,0,5,2,0,0,0,0,5,200000,0,4,200,2,0,0,0,0,0,0,0,0,1,1,1,5,0,17,0,2
